split,lesion_id,image,n_lesions_on_image,status,k3_rank,k3_detected,k3_pred_y0,k3_pred_y1,k3_pred_x0,k3_pred_x1,box_iou_k3,cand1_y0,cand1_y1,cand1_x0,cand1_x1,cand1_sum,cand1_area,cand2_y0,cand2_y1,cand2_x0,cand2_x1,cand2_sum,cand2_area,cand3_y0,cand3_y1,cand3_x0,cand3_x1,cand3_sum,cand3_area
train,Mass-Training_P_01887_LEFT_CC_1,Mass-Training_P_01887_LEFT_CC,1,ok,1,True,1651.0,1912.0,1307.0,1645.0,0.8740894901144641,1651,1912,1307,1645,1560.0400994420052,1793,,,,,,,,,,,,
train,Mass-Training_P_01887_LEFT_MLO_1,Mass-Training_P_01887_LEFT_MLO,1,ok,1,True,1930.0,2245.0,2324.0,2645.0,0.8558951965065502,1930,2245,2324,2645,1462.1332769989967,1834,,,,,,,,,,,,
train,Mass-Training_P_01888_RIGHT_MLO_1,Mass-Training_P_01888_RIGHT_MLO,1,ok,1,True,1346.0,1720.0,1953.0,2295.0,0.8477856921647569,1346,1720,1953,2295,3677.743627488613,4580,,,,,,,,,,,,
train,Mass-Training_P_01889_RIGHT_CC_1,Mass-Training_P_01889_RIGHT_CC,1,ok,1,True,2426.0,2659.0,2627.0,2932.0,0.9539221064179924,2426,2659,2627,2932,1255.7450485825539,1320,,,,,,,,,,,,
train,Mass-Training_P_01889_RIGHT_MLO_1,Mass-Training_P_01889_RIGHT_MLO,1,ok,1,True,4182.0,4421.0,2288.0,2571.0,0.8809523809523809,4182,4421,2288,2571,1263.0921903550625,1324,,,,,,,,,,,,
train,Mass-Training_P_01890_LEFT_MLO_1,Mass-Training_P_01890_LEFT_MLO,1,ok,1,True,2798.0,3029.0,1844.0,2114.0,0.9375,2798,3029,1844,2114,1770.1719783842564,1887,,,,,,,,,,,,
train,Mass-Training_P_01908_LEFT_CC_1,Mass-Training_P_01908_LEFT_CC,1,ok,1,True,2432.0,2821.0,980.0,1374.0,0.8762677484787018,2432,2821,980,1374,4071.7019957602024,4275,,,,,,,,,,,,
train,Mass-Training_P_01946_RIGHT_CC_1,Mass-Training_P_01946_RIGHT_CC,1,ok,1,True,1491.0,1877.0,1986.0,2389.0,0.9075187969924812,1491,1877,1986,2389,3044.683489650488,3184,,,,,,,,,,,,
train,Mass-Training_P_01946_RIGHT_MLO_1,Mass-Training_P_01946_RIGHT_MLO,1,ok,1,True,2416.0,2777.0,1943.0,2354.0,0.8870967741935484,2416,2777,1943,2354,2179.21016523242,2794,,,,,,,,,,,,
train,Mass-Training_P_01981_RIGHT_CC_1,Mass-Training_P_01981_RIGHT_CC,1,ok,1,True,1700.0,2022.0,1993.0,2338.0,0.9491079262942381,1700,2022,1993,2338,2030.1372058689594,2303,,,,,,,,,,,,
train,Mass-Training_P_01981_RIGHT_MLO_1,Mass-Training_P_01981_RIGHT_MLO,1,ok,1,True,2155.0,2492.0,1602.0,1897.0,0.7645968489341983,2155,2492,1602,1897,1772.5199765563011,2028,,,,,,,,,,,,
train,Mass-Training_P_02033_RIGHT_CC_1,Mass-Training_P_02033_RIGHT_CC,1,ok,1,True,3032.0,3350.0,1672.0,2023.0,0.8908583947420833,3032,3350,1672,2023,3283.9534384310246,3500,,,,,,,,,,,,
train,Mass-Training_P_02033_RIGHT_MLO_1,Mass-Training_P_02033_RIGHT_MLO,1,ok,1,True,3814.0,4156.0,1849.0,2226.0,0.8810068649885584,3814,4156,1849,2226,3096.7043722569942,3621,,,,,,,,,,,,
train,Mass-Training_P_02079_RIGHT_CC_1,Mass-Training_P_02079_RIGHT_CC,1,ok,1,True,2649.0,2998.0,2076.0,2442.0,0.9533417402269861,2649,2998,2076,2442,2783.62899979949,2892,,,,,,,,,,,,
train,Mass-Training_P_02079_RIGHT_MLO_1,Mass-Training_P_02079_RIGHT_MLO,1,ok,1,True,2750.0,3104.0,1540.0,1911.0,0.9051094890510949,2750,3104,1540,1911,2485.477283835411,2675,,,,,,,,,,,,
train,Mass-Test_P_00016_LEFT_CC_1,Mass-Test_P_00016_LEFT_CC,1,ok,1,True,2582.0,2918.0,1322.0,1659.0,0.8342420937840785,2582,2918,1322,1659,4577.233658403158,5096,,,,,,,,,,,,
train,Mass-Test_P_00016_LEFT_MLO_1,Mass-Test_P_00016_LEFT_MLO,1,ok,1,True,3673.0,3995.0,1630.0,1914.0,0.8869615495808038,3673,3995,1630,1914,1893.392822444439,2221,,,,,,,,,,,,
train,Mass-Test_P_00032_RIGHT_CC_1,Mass-Test_P_00032_RIGHT_CC,1,ok,1,True,1819.0,2143.0,1879.0,2188.0,0.875,1819,2143,1879,2188,2487.2504077851772,2796,,,,,,,,,,,,
train,Mass-Test_P_00032_RIGHT_MLO_1,Mass-Test_P_00032_RIGHT_MLO,1,ok,1,True,2135.0,2511.0,1373.0,1769.0,0.9372219476025705,2135,2511,1373,1769,3567.130742430687,4040,,,,,,,,,,,,
train,Mass-Test_P_00066_LEFT_CC_1,Mass-Test_P_00066_LEFT_CC,1,ok,1,True,2303.0,2524.0,1797.0,1997.0,0.7723132969034608,2303,2524,1797,1997,1527.8513378798962,1672,,,,,,,,,,,,
train,Mass-Test_P_00066_LEFT_MLO_1,Mass-Test_P_00066_LEFT_MLO,1,ok,1,True,4194.0,4454.0,1535.0,1901.0,0.8787037037037037,4194,4454,1535,1901,2030.4960103034973,2525,,,,,,,,,,,,
train,Mass-Test_P_00118_RIGHT_CC_1,Mass-Test_P_00118_RIGHT_CC,1,ok,1,True,3423.0,3622.0,1532.0,1815.0,0.862910008410429,3423,3622,1532,1815,671.2614243030548,710,,,,,,,,,,,,
train,Mass-Test_P_00118_RIGHT_MLO_1,Mass-Test_P_00118_RIGHT_MLO,1,ok,1,True,3131.0,3435.0,2500.0,2749.0,0.975609756097561,3131,3435,2500,2749,649.191253632307,720,,,,,,,,,,,,
train,Mass-Test_P_00124_RIGHT_CC_1,Mass-Test_P_00124_RIGHT_CC,1,ok,1,True,4306.0,4451.0,654.0,820.0,0.75,4306,4451,654,820,582.1562648117542,625,,,,,,,,,,,,
train,Mass-Test_P_00126_RIGHT_CC_1,Mass-Test_P_00126_RIGHT_CC,1,ok,1,True,3464.0,3738.0,702.0,971.0,0.8888888888888888,3464,3738,702,971,1675.9999538958073,1854,,,,,,,,,,,,
train,Mass-Test_P_00126_RIGHT_MLO_1,Mass-Test_P_00126_RIGHT_MLO,1,ok,1,True,4043.0,4360.0,1105.0,1432.0,0.8597141344626786,4043,4360,1105,1432,2268.2337923943996,2583,,,,,,,,,,,,
train,Mass-Test_P_00131_LEFT_CC_1,Mass-Test_P_00131_LEFT_CC,1,ok,1,True,2145.0,2361.0,1830.0,2082.0,0.9736842105263158,2145,2361,1830,2082,794.797865241766,815,,,,,,,,,,,,
train,Mass-Test_P_00131_LEFT_MLO_1,Mass-Test_P_00131_LEFT_MLO,1,ok,1,True,3444.0,3681.0,1868.0,2125.0,0.8547486033519553,3444,3681,1868,2125,851.3570007681847,937,,,,,,,,,,,,
train,Mass-Test_P_00145_LEFT_CC_1,Mass-Test_P_00145_LEFT_CC,1,ok,1,True,2776.0,3146.0,734.0,1088.0,0.9120499753411145,2776,3146,734,1088,3466.13031360507,3830,,,,,,,,,,,,
train,Mass-Test_P_00145_LEFT_MLO_1,Mass-Test_P_00145_LEFT_MLO,1,ok,1,True,3117.0,3431.0,923.0,1276.0,0.8722426470588235,3117,3431,923,1276,2794.263949483633,3473,,,,,,,,,,,,
train,Mass-Test_P_00156_RIGHT_MLO_1,Mass-Test_P_00156_RIGHT_MLO,1,ok,1,True,1543.0,1886.0,2314.0,2728.0,0.8352819298505254,1543,1886,2314,2728,3258.5835732221603,3776,,,,,,,,,,,,
train,Mass-Test_P_00158_RIGHT_MLO_1,Mass-Test_P_00158_RIGHT_MLO,1,ok,1,True,1735.0,1875.0,2507.0,2662.0,0.90625,1735,1875,2507,2662,649.2927984297276,713,,,,,,,,,,,,
train,Mass-Test_P_00171_RIGHT_CC_1,Mass-Test_P_00171_RIGHT_CC,1,ok,1,True,2611.0,2887.0,858.0,1092.0,0.7419354838709677,2611,2887,858,1092,664.1287984251976,1580,,,,,,,,,,,,
train,Mass-Test_P_00171_RIGHT_MLO_1,Mass-Test_P_00171_RIGHT_MLO,1,ok,1,True,3700.0,3979.0,520.0,896.0,0.6518365235385412,3700,3979,520,896,1811.100219398737,2659,,,,,,,,,,,,
train,Mass-Test_P_00173_LEFT_CC_1,Mass-Test_P_00173_LEFT_CC,1,ok,1,True,2307.0,2546.0,955.0,1243.0,0.8541284403669724,2307,2546,955,1243,1535.684766113758,1723,,,,,,,,,,,,
train,Mass-Test_P_00173_LEFT_MLO_1,Mass-Test_P_00173_LEFT_MLO,1,ok,1,True,3219.0,3461.0,766.0,1009.0,0.8285302593659942,3219,3461,766,1009,1434.2188274860382,1725,,,,,,,,,,,,
train,Mass-Test_P_00173_RIGHT_CC_1,Mass-Test_P_00173_RIGHT_CC,2,ok,1,True,2521.0,2824.0,2556.0,2824.0,0.4318642350557244,2521,2824,2556,2824,2228.826186299324,2558,2123.0,2407.0,1820.0,2143.0,1713.3780420720577,2406.0,,,,,,
train,Mass-Test_P_00173_RIGHT_CC_2,Mass-Test_P_00173_RIGHT_CC,2,ok,2,True,2123.0,2407.0,1820.0,2143.0,0.8186024988431282,2521,2824,2556,2824,2228.826186299324,2558,2123.0,2407.0,1820.0,2143.0,1713.3780420720577,2406.0,,,,,,
train,Mass-Test_P_00173_RIGHT_MLO_1,Mass-Test_P_00173_RIGHT_MLO,2,ok,0,False,,,,,0.0,2601,2839,1688,1921,625.3981483578682,1493,,,,,,,,,,,,
train,Mass-Test_P_00173_RIGHT_MLO_2,Mass-Test_P_00173_RIGHT_MLO,2,ok,1,True,2601.0,2839.0,1688.0,1921.0,0.9027611044417767,2601,2839,1688,1921,625.3981483578682,1493,,,,,,,,,,,,
train,Mass-Test_P_00192_RIGHT_CC_1,Mass-Test_P_00192_RIGHT_CC,1,ok,1,True,2103.0,3030.0,2276.0,3196.0,0.7679232076792321,2103,3030,2276,3196,9647.114505529404,11376,,,,,,,,,,,,
train,Mass-Test_P_00194_RIGHT_CC_1,Mass-Test_P_00194_RIGHT_CC,1,ok,1,True,2824.0,3484.0,1224.0,1812.0,0.854070932013668,2824,3484,1224,1812,11454.360924690962,12794,,,,,,,,,,,,
train,Mass-Test_P_00194_RIGHT_MLO_1,Mass-Test_P_00194_RIGHT_MLO,1,ok,1,True,3107.0,3815.0,929.0,1588.0,0.8270676691729323,3107,3815,929,1588,10397.947732031345,13092,3712.0,3845.0,2040.0,2168.0,206.93756732344627,453.0,,,,,,
train,Mass-Test_P_00198_LEFT_CC_1,Mass-Test_P_00198_LEFT_CC,1,ok,1,True,1164.0,1437.0,2116.0,2388.0,0.8728352300841168,1164,1437,2116,2388,753.5315720140934,1252,1716.0,1849.0,1530.0,1723.0,176.1351906657219,379.0,,,,,,
train,Mass-Test_P_00198_LEFT_MLO_1,Mass-Test_P_00198_LEFT_MLO,1,ok,1,True,2732.0,2917.0,2441.0,2711.0,0.8456201214223764,2732,2917,2441,2711,716.0286172032356,751,,,,,,,,,,,,
train,Mass-Test_P_00200_LEFT_CC_1,Mass-Test_P_00200_LEFT_CC,1,ok,1,True,1901.0,2707.0,973.0,1592.0,0.9734838937339315,1901,2707,973,1592,10909.08560320735,12862,,,,,,,,,,,,
train,Mass-Test_P_00200_LEFT_MLO_1,Mass-Test_P_00200_LEFT_MLO,1,ok,1,True,3022.0,3404.0,850.0,1217.0,0.9871794871794872,3022,3404,850,1217,3664.355270266533,4124,,,,,,,,,,,,
train,Mass-Test_P_00200_RIGHT_CC_1,Mass-Test_P_00200_RIGHT_CC,1,ok,1,True,1830.0,2559.0,1692.0,2268.0,0.8529886914378029,1830,2559,1692,2268,9928.254090845585,11552,,,,,,,,,,,,
train,Mass-Test_P_00200_RIGHT_MLO_1,Mass-Test_P_00200_RIGHT_MLO,1,ok,1,True,1679.0,2232.0,2162.0,2720.0,0.877895752895753,1679,2232,2162,2720,7236.276686966419,9539,,,,,,,,,,,,
train,Mass-Test_P_00202_RIGHT_CC_1,Mass-Test_P_00202_RIGHT_CC,1,ok,1,True,1024.0,1439.0,2988.0,3410.0,0.8894764674775251,1024,1439,2988,3410,2291.3713787198067,2538,,,,,,,,,,,,
train,Mass-Test_P_00202_RIGHT_MLO_1,Mass-Test_P_00202_RIGHT_MLO,1,ok,1,True,2739.0,3237.0,2083.0,2537.0,0.6861607142857142,2739,3237,2083,2537,2329.768968075514,2887,,,,,,,,,,,,
train,Mass-Test_P_00203_LEFT_CC_1,Mass-Test_P_00203_LEFT_CC,1,ok,1,True,2797.0,3102.0,2519.0,2804.0,0.40875912408759124,2797,3102,2519,2804,916.2123939692974,1250,,,,,,,,,,,,
train,Mass-Test_P_00203_LEFT_MLO_1,Mass-Test_P_00203_LEFT_MLO,1,ok,1,True,3165.0,3437.0,2179.0,2437.0,0.5136986301369864,3165,3437,2179,2437,879.4981652498245,1097,,,,,,,,,,,,
train,Mass-Test_P_00230_RIGHT_CC_1,Mass-Test_P_00230_RIGHT_CC,1,ok,1,True,3939.0,4121.0,200.0,442.0,0.8442171518489379,3939,4121,200,442,801.3858881294727,861,,,,,,,,,,,,
train,Mass-Test_P_00230_RIGHT_MLO_1,Mass-Test_P_00230_RIGHT_MLO,1,ok,1,True,4168.0,4389.0,322.0,556.0,0.9195906432748538,4168,4389,322,556,806.1164433062077,842,,,,,,,,,,,,
train,Mass-Test_P_00278_RIGHT_CC_1,Mass-Test_P_00278_RIGHT_CC,1,ok,1,True,3472.0,3676.0,2269.0,2455.0,0.8872506504770165,3472,3676,2269,2455,695.1324283182621,778,,,,,,,,,,,,
train,Mass-Test_P_00278_RIGHT_MLO_1,Mass-Test_P_00278_RIGHT_MLO,1,ok,1,True,5094.0,5259.0,2233.0,2423.0,0.8488843813387424,5094,5259,2233,2423,644.1595746576786,671,,,,,,,,,,,,
train,Mass-Test_P_00296_LEFT_CC_1,Mass-Test_P_00296_LEFT_CC,1,ok,1,True,2733.0,3304.0,119.0,663.0,0.9173643975245722,2733,3304,119,663,8645.45986276865,9904,,,,,,,,,,,,
train,Mass-Test_P_00296_LEFT_MLO_1,Mass-Test_P_00296_LEFT_MLO,1,ok,1,True,2881.0,3471.0,323.0,982.0,0.9211886304909561,2881,3471,323,982,10808.77292251587,11685,,,,,,,,,,,,
train,Mass-Test_P_00324_RIGHT_CC_1,Mass-Test_P_00324_RIGHT_CC,1,ok,1,True,2794.0,3221.0,1967.0,2319.0,0.9051212938005391,2794,3221,1967,2319,3315.5747546851635,4219,,,,,,,,,,,,
train,Mass-Test_P_00324_RIGHT_MLO_1,Mass-Test_P_00324_RIGHT_MLO,1,ok,1,True,2464.0,2751.0,1867.0,2135.0,0.9525606469002695,2464,2751,1867,2135,1888.1630909442902,2172,,,,,,,,,,,,
train,Mass-Test_P_00343_LEFT_CC_1,Mass-Test_P_00343_LEFT_CC,1,ok,1,True,2080.0,2403.0,1380.0,1530.0,0.8517091959557054,2080,2403,1380,1530,974.6607997119427,1255,,,,,,,,,,,,
train,Mass-Test_P_00343_LEFT_MLO_1,Mass-Test_P_00343_LEFT_MLO,1,ok,1,True,2550.0,2966.0,1252.0,1521.0,0.6954838709677419,2550,2966,1252,1521,2678.8963291943073,3145,,,,,,,,,,,,
train,Mass-Test_P_00343_RIGHT_CC_1,Mass-Test_P_00343_RIGHT_CC,2,ok,0,False,,,,,0.0,1570,1942,1519,1702,1450.9783608913422,1772,,,,,,,,,,,,
train,Mass-Test_P_00343_RIGHT_CC_2,Mass-Test_P_00343_RIGHT_CC,2,ok,1,True,1570.0,1942.0,1519.0,1702.0,0.925,1570,1942,1519,1702,1450.9783608913422,1772,,,,,,,,,,,,
train,Mass-Test_P_00343_RIGHT_MLO_1,Mass-Test_P_00343_RIGHT_MLO,2,ok,2,True,1517.0,1624.0,2472.0,2579.0,0.7794759825327511,2536,2950,1539,1820,2189.6258363723755,2671,1517.0,1624.0,2472.0,2579.0,196.51919755339622,308.0,,,,,,
train,Mass-Test_P_00343_RIGHT_MLO_2,Mass-Test_P_00343_RIGHT_MLO,2,ok,1,True,2536.0,2950.0,1539.0,1820.0,0.8136986301369863,2536,2950,1539,1820,2189.6258363723755,2671,1517.0,1624.0,2472.0,2579.0,196.51919755339622,308.0,,,,,,
train,Mass-Test_P_00347_LEFT_CC_1,Mass-Test_P_00347_LEFT_CC,1,ok,1,True,1908.0,2189.0,1439.0,1715.0,0.7949603037625129,1908,2189,1439,1715,1691.6766450703144,1849,,,,,,,,,,,,
train,Mass-Test_P_00347_LEFT_MLO_1,Mass-Test_P_00347_LEFT_MLO,1,ok,1,True,3364.0,3642.0,1420.0,1660.0,0.9423076923076923,3364,3642,1420,1660,1442.6657862961292,1514,,,,,,,,,,,,
train,Mass-Test_P_00358_RIGHT_CC_1,Mass-Test_P_00358_RIGHT_CC,1,ok,1,True,2706.0,3201.0,601.0,1120.0,0.8922547332185886,2706,3201,601,1120,5941.541459113359,7840,,,,,,,,,,,,
train,Mass-Test_P_00358_RIGHT_MLO_1,Mass-Test_P_00358_RIGHT_MLO,1,ok,1,True,2392.0,2928.0,530.0,1029.0,0.905607476635514,2392,2928,530,1029,5648.320045232773,6912,,,,,,,,,,,,
train,Mass-Test_P_00359_LEFT_MLO_1,Mass-Test_P_00359_LEFT_MLO,1,ok,1,True,4842.0,5206.0,2307.0,2652.0,0.7326862539349422,4842,5206,2307,2652,1692.0316163003445,2019,,,,,,,,,,,,
train,Mass-Test_P_00379_LEFT_CC_1,Mass-Test_P_00379_LEFT_CC,1,ok,1,True,1470.0,1808.0,714.0,1143.0,0.9506172839506173,1470,1808,714,1143,3203.3388848006725,3548,,,,,,,,,,,,
train,Mass-Test_P_00379_LEFT_MLO_1,Mass-Test_P_00379_LEFT_MLO,1,ok,1,True,1508.0,1874.0,568.0,957.0,0.956686291000841,1508,1874,568,957,3022.0165123045444,3233,,,,,,,,,,,,
train,Mass-Test_P_00381_LEFT_CC_1,Mass-Test_P_00381_LEFT_CC,1,ok,1,True,1848.0,2070.0,1842.0,2042.0,0.7835743801652892,1848,2070,1842,2042,1005.5398784577847,1051,,,,,,,,,,,,
train,Mass-Test_P_00381_LEFT_MLO_1,Mass-Test_P_00381_LEFT_MLO,1,ok,1,True,3127.0,3369.0,2371.0,2549.0,0.8898505114083399,3127,3369,2371,2549,669.1980551183224,750,,,,,,,,,,,,
train,Mass-Test_P_00387_RIGHT_CC_1,Mass-Test_P_00387_RIGHT_CC,1,ok,1,True,2628.0,2839.0,1789.0,1990.0,0.6500898741761534,2628,2839,1789,1990,902.4634952843189,1100,,,,,,,,,,,,
train,Mass-Test_P_00387_RIGHT_MLO_1,Mass-Test_P_00387_RIGHT_MLO,1,ok,1,True,2872.0,3081.0,1859.0,2073.0,0.9512195121951219,2872,3081,1859,2073,1111.5686705708504,1167,,,,,,,,,,,,
train,Mass-Test_P_00391_LEFT_CC_1,Mass-Test_P_00391_LEFT_CC,1,ok,1,True,2742.0,3048.0,2383.0,2699.0,0.9193548387096774,2742,3048,2383,2699,2112.714700758457,2378,,,,,,,,,,,,
train,Mass-Test_P_00391_LEFT_MLO_1,Mass-Test_P_00391_LEFT_MLO,1,ok,1,True,2451.0,2783.0,1775.0,2123.0,0.927536231884058,2451,2783,1775,2123,2636.234425187111,3001,,,,,,,,,,,,
train,Mass-Test_P_00391_RIGHT_CC_1,Mass-Test_P_00391_RIGHT_CC,1,ok,1,True,2691.0,3189.0,336.0,939.0,0.8427653716732946,2691,3189,336,939,6448.428727567196,7684,,,,,,,,,,,,
train,Mass-Test_P_00391_RIGHT_MLO_1,Mass-Test_P_00391_RIGHT_MLO,1,ok,1,True,2804.0,3067.0,778.0,1078.0,0.7183561643835616,2804,3067,778,1078,1757.3704489171505,1985,,,,,,,,,,,,
train,Mass-Test_P_00409_RIGHT_CC_1,Mass-Test_P_00409_RIGHT_CC,1,ok,1,True,3641.0,3994.0,2075.0,2474.0,0.9132869506193789,3641,3994,2075,2474,3016.6419972479343,3421,,,,,,,,,,,,
train,Mass-Test_P_00409_RIGHT_MLO_1,Mass-Test_P_00409_RIGHT_MLO,1,ok,1,True,3874.0,4215.0,2131.0,2539.0,0.8829047949965254,3874,4215,2131,2539,2733.522965013981,3286,,,,,,,,,,,,
train,Mass-Test_P_00429_LEFT_CC_1,Mass-Test_P_00429_LEFT_CC,1,ok,1,True,2960.0,3265.0,605.0,880.0,0.8481442760062728,2960,3265,605,880,1520.3464794456959,1793,,,,,,,,,,,,
train,Mass-Test_P_00429_LEFT_MLO_1,Mass-Test_P_00429_LEFT_MLO,1,ok,1,True,2753.0,3053.0,622.0,877.0,0.9245283018867925,2753,3053,622,877,2198.6242212057114,2329,,,,,,,,,,,,
train,Mass-Test_P_00433_LEFT_CC_1,Mass-Test_P_00433_LEFT_CC,1,ok,1,True,1554.0,1745.0,523.0,699.0,0.8372093023255814,1554,1745,523,699,875.7269451618195,1026,,,,,,,,,,,,
train,Mass-Test_P_00433_LEFT_MLO_1,Mass-Test_P_00433_LEFT_MLO,1,ok,1,True,2387.0,2649.0,311.0,647.0,0.9407709982129181,2387,2649,311,647,2279.2944090664387,2446,,,,,,,,,,,,
train,Mass-Test_P_00457_LEFT_CC_1,Mass-Test_P_00457_LEFT_CC,1,ok,1,True,3057.0,3310.0,1410.0,1715.0,0.8635005973715651,3057,3310,1410,1715,1736.9787048399448,1923,,,,,,,,,,,,
train,Mass-Test_P_00457_LEFT_MLO_1,Mass-Test_P_00457_LEFT_MLO,1,ok,1,True,3729.0,4092.0,1168.0,1515.0,0.8914379352724293,3729,4092,1168,1515,2171.0786786079407,2756,,,,,,,,,,,,
train,Mass-Test_P_00464_RIGHT_CC_1,Mass-Test_P_00464_RIGHT_CC,1,ok,1,True,4340.0,4736.0,964.0,1391.0,0.9287238583013231,4340,4736,964,1391,2858.1924682855606,3102,,,,,,,,,,,,
train,Mass-Test_P_00464_RIGHT_MLO_1,Mass-Test_P_00464_RIGHT_MLO,1,ok,1,True,4537.0,4862.0,805.0,1142.0,0.6555746140651801,4537,4862,805,1142,1734.8458793759346,2092,1872.0,2085.0,131.0,256.0,273.8941243290901,555.0,,,,,,
train,Mass-Test_P_00470_RIGHT_CC_1,Mass-Test_P_00470_RIGHT_CC,1,ok,1,True,2066.0,2247.0,935.0,1131.0,0.7822410147991543,2066,2247,935,1131,1057.0831175744534,1132,,,,,,,,,,,,
train,Mass-Test_P_00470_RIGHT_MLO_1,Mass-Test_P_00470_RIGHT_MLO,1,ok,1,True,3028.0,3219.0,872.0,1038.0,0.9428571428571428,3028,3219,872,1038,927.0191339850426,974,,,,,,,,,,,,
train,Mass-Test_P_00482_LEFT_CC_1,Mass-Test_P_00482_LEFT_CC,1,ok,1,True,1392.0,2050.0,1156.0,1915.0,0.917105076069956,1392,2050,1156,1915,8923.116120785475,12353,,,,,,,,,,,,
train,Mass-Test_P_00482_LEFT_MLO_1,Mass-Test_P_00482_LEFT_MLO,1,ok,1,True,1648.0,2194.0,1163.0,1754.0,0.8764855687606112,1648,2194,1163,1754,6069.71420827508,7619,,,,,,,,,,,,
train,Mass-Test_P_00490_RIGHT_CC_1,Mass-Test_P_00490_RIGHT_CC,1,ok,1,True,1295.0,1498.0,2024.0,2272.0,0.8737864077669902,1295,1498,2024,2272,1407.7935296297073,1536,,,,,,,,,,,,
train,Mass-Test_P_00490_RIGHT_MLO_1,Mass-Test_P_00490_RIGHT_MLO,1,ok,1,True,1618.0,1857.0,1421.0,1646.0,0.9622367465504721,1618,1857,1421,1646,1702.4806471467018,1849,,,,,,,,,,,,
train,Mass-Test_P_00494_RIGHT_CC_1,Mass-Test_P_00494_RIGHT_CC,1,ok,1,True,1977.0,2429.0,995.0,1486.0,0.8839140639104531,1977,2429,995,1486,3508.7507730722427,3807,,,,,,,,,,,,
train,Mass-Test_P_00494_RIGHT_MLO_1,Mass-Test_P_00494_RIGHT_MLO,1,ok,1,True,3202.0,3600.0,1508.0,1940.0,0.8584202682563339,3202,3600,1508,1940,2610.9239137768745,2886,,,,,,,,,,,,
train,Mass-Test_P_00498_LEFT_CC_1,Mass-Test_P_00498_LEFT_CC,1,ok,1,True,3883.0,4094.0,2360.0,2551.0,0.8181818181818182,3883,4094,2360,2551,642.6662781834602,730,,,,,,,,,,,,
train,Mass-Test_P_00498_LEFT_MLO_1,Mass-Test_P_00498_LEFT_MLO,1,ok,1,True,4711.0,4903.0,2606.0,2833.0,0.9388560157790927,4711,4903,2606,2833,663.0838263630867,695,,,,,,,,,,,,
train,Mass-Test_P_00500_RIGHT_MLO_1,Mass-Test_P_00500_RIGHT_MLO,1,ok,1,True,2570.0,2823.0,741.0,1044.0,1.0,2570,2823,741,1044,1011.3086894154549,1183,,,,,,,,,,,,
train,Mass-Test_P_00510_LEFT_CC_4,Mass-Test_P_00510_LEFT_CC,1,ok,1,True,821.0,1010.0,456.0,631.0,0.9298013245033112,821,1010,456,631,449.4346954524517,473,3030.0,3093.0,267.0,330.0,22.222703486680984,55.0,,,,,,
train,Mass-Test_P_00510_LEFT_MLO_2,Mass-Test_P_00510_LEFT_MLO,1,ok,1,True,1093.0,1266.0,1527.0,1693.0,0.8900928792569659,1093,1266,1527,1693,423.3009464740753,449,,,,,,,,,,,,
train,Mass-Test_P_00514_LEFT_MLO_1,Mass-Test_P_00514_LEFT_MLO,1,ok,1,True,4629.0,4818.0,2522.0,2682.0,0.8922413793103449,4629,4818,2522,2682,372.236954331398,414,,,,,,,,,,,,
train,Mass-Test_P_00516_LEFT_CC_1,Mass-Test_P_00516_LEFT_CC,1,ok,1,True,2868.0,3291.0,562.0,985.0,0.9163484901076016,2868,3291,562,985,5226.236310094595,5624,,,,,,,,,,,,
train,Mass-Test_P_00516_LEFT_MLO_1,Mass-Test_P_00516_LEFT_MLO,1,ok,1,True,2909.0,3345.0,334.0,769.0,0.9269806094182825,2909,3345,334,769,5192.312521964312,5718,,,,,,,,,,,,
train,Mass-Test_P_00524_LEFT_CC_1,Mass-Test_P_00524_LEFT_CC,1,ok,1,True,1691.0,1980.0,1320.0,1644.0,0.9363057324840764,1691,1980,1320,1644,1353.0633179843426,1416,,,,,,,,,,,,
train,Mass-Test_P_00524_LEFT_MLO_1,Mass-Test_P_00524_LEFT_MLO,1,ok,1,True,2822.0,3087.0,1418.0,1689.0,0.34727061556329847,2822,3087,1418,1689,808.4817667603493,1177,,,,,,,,,,,,
train,Mass-Test_P_00533_LEFT_CC_1,Mass-Test_P_00533_LEFT_CC,1,ok,1,True,2126.0,2418.0,133.0,470.0,0.90920245398773,2126,2418,133,470,2655.495025664568,2878,,,,,,,,,,,,
train,Mass-Test_P_00533_LEFT_MLO_1,Mass-Test_P_00533_LEFT_MLO,1,ok,1,True,2799.0,3065.0,167.0,449.0,0.8637873754152824,2799,3065,167,449,1655.262671560049,1905,,,,,,,,,,,,
train,Mass-Test_P_00544_LEFT_CC_1,Mass-Test_P_00544_LEFT_CC,1,ok,1,True,1513.0,1674.0,845.0,1096.0,0.8910891089108911,1513,1674,845,1096,801.1965026259422,1000,,,,,,,,,,,,
train,Mass-Test_P_00544_LEFT_MLO_1,Mass-Test_P_00544_LEFT_MLO,1,ok,1,True,1960.0,2347.0,1676.0,1932.0,0.903954802259887,1960,2347,1676,1932,1870.7366673350334,2359,,,,,,,,,,,,
train,Mass-Test_P_00591_RIGHT_MLO_3,Mass-Test_P_00591_RIGHT_MLO,1,ok,2,True,457.0,768.0,2689.0,3018.0,0.9026392961876832,2115,2689,2807,3217,3170.69207662344,5583,457.0,768.0,2689.0,3018.0,1867.7728069722652,2200.0,,,,,,
