lesion_id,status,n_comp,n_specks,largest_frac,raw_area,lcc_area,area_ratio,box_iou
Mass-Training_P_01123_LEFT_MLO_1,ok,10,9,0.9998463966039686,102399,102399,1.0,1.0
Mass-Training_P_01118_RIGHT_MLO_1,ok,13,12,0.999575538913986,62100,61548,1.0089686098654709,0.9911111111111112
Mass-Training_P_01123_LEFT_CC_1,ok,12,11,0.9996771416272062,68900,68900,1.0,1.0
Mass-Training_P_01120_LEFT_MLO_1,ok,13,12,0.9998801610635306,193551,193551,1.0,1.0
Mass-Training_P_01134_RIGHT_MLO_1,ok,11,10,0.9998035955115028,121028,121028,1.0,1.0
Mass-Training_P_01124_RIGHT_MLO_1,ok,13,12,0.9996579296190191,69310,69310,1.0,1.0
Mass-Training_P_01133_RIGHT_CC_1,ok,17,16,0.9997608769523139,120714,120032,1.0056818181818181,0.9943502824858758
Mass-Training_P_01131_LEFT_CC_1,ok,10,9,0.9999024271252592,163400,163400,1.0,1.0
Mass-Training_P_01130_RIGHT_MLO_1,ok,5,4,0.9999330108924289,105600,105600,1.0,1.0
Mass-Training_P_01134_RIGHT_CC_1,ok,14,13,0.9997507542962089,123903,123903,1.0,1.0
Mass-Training_P_01131_LEFT_MLO_1,ok,17,16,0.9996924141643277,160314,160314,1.0,1.0
Mass-Training_P_01138_RIGHT_CC_1,ok,1,0,1.0,519750,519750,1.0,1.0
Mass-Training_P_01138_RIGHT_MLO_1,ok,1,0,1.0,522315,522315,1.0,1.0
Mass-Training_P_01142_RIGHT_CC_1,ok,21,20,0.9994190999922546,80955,80955,1.0,1.0
Mass-Training_P_01130_RIGHT_CC_1,ok,19,18,0.999752781211372,151620,151620,1.0,1.0
Mass-Training_P_01142_RIGHT_MLO_1,ok,15,14,0.9998172959805116,151455,151455,1.0,1.0
Mass-Training_P_01144_LEFT_CC_1,ok,18,17,0.9996005289547634,116566,116566,1.0,1.0
Mass-Training_P_01146_LEFT_CC_1,ok,6,5,0.9997042586750788,42021,42021,1.0,1.0
Mass-Training_P_01150_LEFT_CC_1,ok,12,11,0.9996732026143791,49203,49203,1.0,1.0
Mass-Training_P_01144_LEFT_MLO_1,ok,15,14,0.9996803631075099,97968,97968,1.0,1.0
Mass-Training_P_01149_RIGHT_CC_1,ok,11,10,0.9997344758916179,128188,128188,1.0,1.0
Mass-Training_P_01150_LEFT_MLO_1,ok,9,8,0.9995685750032357,35875,35875,1.0,1.0
Mass-Training_P_01149_RIGHT_MLO_1,ok,5,4,0.9999277178103315,130680,130680,1.0,1.0
Mass-Training_P_01151_RIGHT_CC_1,ok,3,2,0.9999329736251215,85484,85484,1.0,1.0
Mass-Training_P_01155_RIGHT_MLO_1,ok,17,16,0.999372226431432,78995,78995,1.0,1.0
Mass-Training_P_01151_RIGHT_MLO_1,ok,9,8,0.9997386428435658,65500,65500,1.0,1.0
Mass-Training_P_01155_RIGHT_CC_1,ok,21,20,0.9996971907560597,121644,121644,1.0,1.0
Mass-Training_P_01152_RIGHT_MLO_1,ok,9,8,0.9998550491222419,96237,96237,1.0,1.0
Mass-Training_P_01152_RIGHT_MLO_3,ok,13,12,0.999616942103535,57664,57664,1.0,1.0
Mass-Training_P_01158_RIGHT_CC_1,ok,19,18,0.9997801612151089,229671,229671,1.0,1.0
Mass-Training_P_01158_RIGHT_MLO_1,ok,11,10,0.9998256867940315,178690,178690,1.0,1.0
Mass-Training_P_01153_RIGHT_CC_1,ok,7,6,0.9998311177591739,68388,68388,1.0,1.0
Mass-Training_P_01152_RIGHT_CC_3,ok,13,12,0.9993005129571647,51012,51012,1.0,1.0
Mass-Training_P_01152_RIGHT_CC_1,ok,7,6,0.9998857360502761,109999,109305,1.0063492063492063,0.9936908517350158
Mass-Training_P_01164_RIGHT_CC_1,ok,15,14,0.999645390070922,98890,98890,1.0,1.0
Mass-Training_P_01163_LEFT_CC_1,ok,11,10,0.9997916263562892,96600,96600,1.0,1.0
Mass-Training_P_01163_LEFT_MLO_1,ok,5,4,0.9999171035997761,67518,67518,1.0,1.0
Mass-Training_P_01164_RIGHT_MLO_1,ok,15,14,0.9997187018832169,115320,115320,1.0,1.0
Mass-Training_P_01165_LEFT_CC_1,ok,25,23,0.9998892969706442,816080,816080,1.0,1.0
Mass-Training_P_01165_LEFT_MLO_1,ok,39,38,0.9998626528996397,553158,552447,1.0012870012870012,0.9987146529562982
Mass-Training_P_01162_LEFT_CC_1,ok,5,4,0.9999143701208808,101062,101062,1.0,1.0
Mass-Training_P_01162_LEFT_MLO_1,ok,10,9,0.9998632351112768,137385,137385,1.0,1.0
Mass-Training_P_01165_RIGHT_CC_1,ok,11,10,0.9998510953252692,185437,185437,1.0,1.0
Mass-Training_P_01175_RIGHT_CC_1,ok,14,13,0.999601668306856,72360,72360,1.0,1.0
Mass-Training_P_01175_LEFT_MLO_1,ok,22,21,0.9991791822880848,84168,84168,1.0,1.0
Mass-Training_P_01175_RIGHT_MLO_1,ok,5,4,0.999829152310715,65619,65619,1.0,1.0
Mass-Training_P_01178_RIGHT_CC_1,ok,3,2,0.9997859458137117,60000,60000,1.0,1.0
Mass-Training_P_01178_RIGHT_MLO_1,ok,6,5,0.9998063066553033,86264,86264,1.0,1.0
Mass-Training_P_01179_LEFT_CC_1,ok,4,3,0.9999490385268737,86700,86700,1.0,1.0
Mass-Training_P_01171_LEFT_CC_1,ok,17,16,0.9996856087400771,159580,159580,1.0,1.0
Mass-Training_P_01173_RIGHT_CC_1,ok,30,29,0.9995592072783694,202505,200194,1.0115438025115637,0.9885879361003432
Mass-Training_P_01173_RIGHT_MLO_1,ok,3,2,0.9999761518649242,149876,149876,1.0,1.0
Mass-Training_P_01171_LEFT_MLO_1,ok,14,13,0.9996640316205534,78780,78780,1.0,1.0
Mass-Training_P_01181_LEFT_CC_1,ok,5,4,0.9999452969010695,104972,104972,1.0,1.0
Mass-Training_P_01179_LEFT_MLO_1,ok,8,7,0.9996687644915535,59250,59250,1.0,1.0
Mass-Training_P_01182_LEFT_CC_1,ok,8,7,0.9996685082872928,82404,82077,1.00398406374502,0.996031746031746
Mass-Training_P_01181_LEFT_MLO_1,ok,11,10,0.9998002980168057,105717,105717,1.0,1.0
Mass-Training_P_01189_LEFT_CC_1,ok,6,5,0.9999681912342994,325977,325977,1.0,1.0
Mass-Training_P_01182_LEFT_MLO_1,ok,7,6,0.9997813782884349,69500,69500,1.0,1.0
Mass-Training_P_01185_RIGHT_CC_1,ok,1,0,1.0,67071,67071,1.0,1.0
Mass-Training_P_01185_RIGHT_MLO_1,ok,28,27,0.9998229714246375,307318,307318,1.0,1.0
Mass-Training_P_01190_LEFT_CC_1,ok,28,27,0.9997236524420398,231240,231240,1.0,1.0
Mass-Training_P_01201_LEFT_MLO_1,ok,1,0,1.0,273462,273462,1.0,1.0
Mass-Training_P_01194_LEFT_MLO_1,ok,24,23,0.9996301556305107,94526,93922,1.0064308681672025,0.9936102236421726
Mass-Training_P_01201_LEFT_CC_1,ok,9,8,0.99989409329418,154368,154368,1.0,1.0
Mass-Training_P_01189_LEFT_MLO_1,ok,26,25,0.9999160984241758,560768,560768,1.0,1.0
Mass-Training_P_01203_RIGHT_MLO_1,ok,18,16,0.9992069785884219,95285,95285,1.0,1.0
Mass-Training_P_01190_LEFT_MLO_1,ok,22,21,0.9997512526207313,195264,195264,1.0,1.0
Mass-Training_P_01206_RIGHT_MLO_1,ok,9,7,0.9996335504885994,125780,125118,1.0052910052910053,0.9947368421052631
Mass-Training_P_01207_RIGHT_MLO_1,ok,9,8,0.9999200442831663,297495,297495,1.0,1.0
Mass-Training_P_01206_RIGHT_CC_1,ok,10,8,0.9997119915210304,146880,146880,1.0,1.0
Mass-Training_P_01203_RIGHT_CC_1,ok,9,8,0.9997038694393261,101480,101480,1.0,1.0
Mass-Training_P_01209_LEFT_CC_1,ok,13,12,0.9995049627484468,59670,59670,1.0,1.0
Mass-Training_P_01221_LEFT_CC_1,ok,6,5,0.999949839905699,181467,181467,1.0,1.0
Mass-Training_P_01215_RIGHT_CC_1,ok,16,15,0.9996856608979621,90144,90144,1.0,1.0
Mass-Training_P_01215_RIGHT_MLO_1,ok,8,7,0.9997513168901047,73602,73602,1.0,1.0
Mass-Training_P_01218_RIGHT_MLO_2,ok,16,15,0.9998464062554543,232670,232670,1.0,1.0
Mass-Training_P_01212_RIGHT_CC_1,ok,13,12,0.9997011037810372,70990,70990,1.0,1.0
Mass-Training_P_01212_RIGHT_MLO_1,ok,15,14,0.9997415161921642,78385,77871,1.0066006600660067,0.9934426229508196
Mass-Training_P_01216_RIGHT_CC_1,ok,8,7,0.9997560720632819,46000,45600,1.0087719298245614,0.991304347826087
Mass-Training_P_01218_RIGHT_CC_2,ok,21,20,0.999796541200407,234710,234710,1.0,1.0
Mass-Training_P_01216_RIGHT_MLO_1,ok,15,14,0.9988592722156736,39025,38850,1.0045045045045045,0.9955156950672646
Mass-Training_P_01221_LEFT_MLO_1,ok,61,59,0.9997041320078447,861956,861956,1.0,1.0
Mass-Training_P_01226_LEFT_MLO_1,ok,11,10,0.9992006394884093,30855,30668,1.0060975609756098,0.9939393939393939
Mass-Training_P_01222_LEFT_MLO_1,ok,1,0,1.0,78396,78396,1.0,1.0
Mass-Training_P_01231_LEFT_MLO_1,ok,14,13,0.9998866413971448,208320,208320,1.0,1.0
Mass-Training_P_01232_RIGHT_CC_1,ok,22,21,0.9996222464464184,137016,137016,1.0,1.0
Mass-Training_P_01232_RIGHT_MLO_1,ok,16,15,0.9995027461971385,83520,83520,1.0,1.0
Mass-Training_P_01230_LEFT_MLO_1,ok,8,7,0.9995468962392388,50358,50358,1.0,1.0
Mass-Training_P_01231_LEFT_CC_1,ok,8,7,0.9998293224099676,195615,195615,1.0,1.0
Mass-Training_P_01225_RIGHT_MLO_1,ok,1,0,1.0,305786,305786,1.0,1.0
Mass-Training_P_01225_RIGHT_CC_1,ok,1,0,1.0,279614,279614,1.0,1.0
Mass-Training_P_01239_RIGHT_CC_1,ok,7,5,0.9997114691031498,87904,87904,1.0,1.0
Mass-Training_P_01241_RIGHT_MLO_1,ok,5,4,0.9998557882972203,44505,44290,1.0048543689320388,0.9951690821256038
Mass-Training_P_01237_RIGHT_MLO_1,ok,1,0,1.0,18602,18602,1.0,1.0
Mass-Training_P_01233_LEFT_CC_1,ok,17,16,0.9994470127629455,72210,71920,1.0040322580645162,0.9959839357429718
Mass-Training_P_01238_RIGHT_CC_1,ok,14,13,0.9996891562145443,101003,100674,1.0032679738562091,0.996742671009772
Mass-Training_P_01238_RIGHT_MLO_1,ok,8,7,0.9998331247392575,107400,107400,1.0,1.0
Mass-Training_P_01233_LEFT_MLO_1,ok,18,17,0.9995530541301109,104025,104025,1.0,1.0
Mass-Training_P_01243_LEFT_CC_1,ok,6,4,0.9995895675534495,94554,94554,1.0,1.0
Mass-Training_P_01241_RIGHT_CC_1,ok,10,9,0.9994486963289662,46842,46842,1.0,1.0
Mass-Training_P_01243_LEFT_MLO_1,ok,5,3,0.9997094116440464,98890,98890,1.0,1.0
Mass-Training_P_01248_LEFT_CC_1,ok,10,9,0.9998417777152702,87465,86779,1.007905138339921,0.9921568627450981
Mass-Training_P_01248_LEFT_MLO_1,ok,11,10,0.999831420605589,113230,113230,1.0,1.0
Mass-Training_P_01260_LEFT_MLO_1,ok,10,9,0.9998427045143804,141764,141764,1.0,1.0
Mass-Training_P_01261_LEFT_MLO_1,ok,16,15,0.9996924926268118,106260,106260,1.0,1.0
Mass-Training_P_01261_LEFT_CC_1,ok,10,9,0.9998321161756065,99029,99029,1.0,1.0
Mass-Training_P_01250_RIGHT_CC_1,ok,33,32,0.999703946332399,273980,273980,1.0,1.0
Mass-Training_P_01250_RIGHT_MLO_1,ok,26,24,0.9996989576408314,235926,235926,1.0,1.0
Mass-Training_P_01262_RIGHT_CC_1,ok,11,10,0.9998396825714916,162707,162707,1.0,1.0
Mass-Training_P_01258_LEFT_CC_1,ok,3,2,0.9997589635432359,56134,56134,1.0,1.0
Mass-Training_P_01262_RIGHT_CC_2,ok,2,1,0.9999925907265533,224409,224409,1.0,1.0
Mass-Training_P_01267_RIGHT_MLO_1,ok,7,6,0.9994560783247213,27132,26928,1.0075757575757576,0.9924812030075187
Mass-Training_P_01268_RIGHT_MLO_1,ok,11,10,0.9998547125950972,118180,117800,1.0032258064516129,0.9967845659163987
Mass-Training_P_01268_RIGHT_CC_1,ok,23,22,0.9997126623226154,152380,152380,1.0,1.0
Mass-Training_P_01265_RIGHT_MLO_1,ok,1,0,1.0,50233,50233,1.0,1.0
Mass-Training_P_01262_RIGHT_MLO_1,ok,25,24,0.9997568446541284,436356,435240,1.0025641025641026,0.9974424552429667
Mass-Training_P_01264_LEFT_MLO_1,ok,3,2,0.9999316986544635,85556,85556,1.0,1.0
Mass-Training_P_01270_LEFT_MLO_1,ok,11,10,0.9995784357486485,70308,69984,1.0046296296296295,0.9953917050691244
Mass-Training_P_01265_RIGHT_CC_1,ok,4,3,0.9998562268165742,51414,51205,1.0040816326530613,0.9959349593495935
Mass-Training_P_01270_LEFT_CC_1,ok,13,12,0.9996610935381834,79552,79552,1.0,1.0
Mass-Training_P_01273_RIGHT_CC_1,ok,5,4,0.9998807660779492,103320,103320,1.0,1.0
Mass-Training_P_01270_RIGHT_MLO_1,ok,4,3,0.9999916413119797,647112,647112,1.0,1.0
Mass-Training_P_01270_RIGHT_MLO_2,ok,1,0,1.0,826112,826112,1.0,1.0
Mass-Training_P_01273_RIGHT_CC_3,ok,6,5,0.9995481417328764,44080,43700,1.008695652173913,0.9913793103448276
Mass-Training_P_01273_RIGHT_MLO_1,ok,13,12,0.9992176039119804,49115,49115,1.0,1.0
Mass-Training_P_01271_RIGHT_MLO_1,ok,13,12,0.9996584748054018,109886,109886,1.0,1.0
Mass-Training_P_01273_RIGHT_CC_2,ok,10,9,0.9995173911544692,47488,47488,1.0,1.0
Mass-Training_P_01270_RIGHT_CC_1,ok,23,22,0.9999574501615318,879520,879520,1.0,1.0
Mass-Training_P_01271_RIGHT_CC_1,ok,21,19,0.9997062840526927,201334,201334,1.0,1.0
Mass-Training_P_01273_RIGHT_MLO_2,ok,14,13,0.9993318553163058,51240,51240,1.0,1.0
Mass-Training_P_01274_RIGHT_MLO_1,ok,3,2,0.9996404817544491,27058,27058,1.0,1.0
Mass-Training_P_01280_RIGHT_CC_1,ok,8,7,0.9993974088580898,37994,37994,1.0,1.0
Mass-Training_P_01279_LEFT_CC_1,ok,14,13,0.9998556779339157,218120,218120,1.0,1.0
Mass-Training_P_01281_RIGHT_MLO_1,ok,2,1,0.9999567548866978,47025,47025,1.0,1.0
Mass-Training_P_01273_RIGHT_MLO_3,ok,12,11,0.9997276045544519,92996,92996,1.0,1.0
Mass-Training_P_01280_RIGHT_MLO_1,ok,14,13,0.9992918682875015,42525,42300,1.0053191489361701,0.9947089947089947
Mass-Training_P_01283_RIGHT_MLO_1,ok,9,8,0.9998329602779541,97384,97384,1.0,1.0
Mass-Training_P_01285_RIGHT_MLO_1,ok,8,7,0.9998518255097203,103008,103008,1.0,1.0
Mass-Training_P_01285_RIGHT_CC_1,ok,9,8,0.999791528475315,86052,86052,1.0,1.0
Mass-Training_P_01301_RIGHT_CC_1,ok,8,7,0.999802453960798,75522,75522,1.0,1.0
Mass-Training_P_01297_LEFT_CC_1,ok,19,18,0.9997349982509884,147447,147447,1.0,1.0
Mass-Training_P_01297_LEFT_MLO_1,ok,10,9,0.9998285044636477,154011,153652,1.0023364485981308,0.9976689976689976
Mass-Training_P_01301_RIGHT_MLO_1,ok,17,16,0.9995294318959617,77000,77000,1.0,1.0
Mass-Training_P_01290_RIGHT_CC_1,ok,7,6,0.9998787454192714,107952,107952,1.0,1.0
Mass-Training_P_01302_RIGHT_CC_1,ok,5,4,0.9998962246528714,86548,86267,1.003257328990228,0.9967532467532467
Mass-Training_P_01302_RIGHT_MLO_1,ok,14,13,0.9997505695328999,98560,98560,1.0,1.0
Mass-Training_P_01304_RIGHT_CC_1,ok,9,8,0.9998541795778498,103152,103152,1.0,1.0
Mass-Training_P_01299_LEFT_MLO_1,ok,14,13,0.9997627215834379,152866,152439,1.0028011204481793,0.9972067039106145
Mass-Training_P_01304_RIGHT_MLO_1,ok,12,11,0.9997534473345896,82228,82228,1.0,1.0
Mass-Training_P_01305_LEFT_CC_1,ok,7,6,0.9996667142789125,36091,36091,1.0,1.0
Mass-Training_P_01312_LEFT_CC_1,ok,15,14,0.9997089257906303,101757,101757,1.0,1.0
Mass-Training_P_01305_LEFT_MLO_1,ok,7,6,0.9996771381525845,53352,53352,1.0,1.0
Mass-Training_P_01317_RIGHT_MLO_1,ok,9,7,0.9995333304166485,112302,112302,1.0,1.0
Mass-Training_P_01326_LEFT_MLO_1,ok,40,39,0.9997714343762698,383712,383712,1.0,1.0
Mass-Training_P_01324_LEFT_MLO_1,ok,21,20,0.999825201891815,322623,322623,1.0,1.0
Mass-Training_P_01326_LEFT_CC_1,ok,24,23,0.9997621265883005,222310,222310,1.0,1.0
Mass-Training_P_01324_LEFT_CC_1,ok,16,15,0.9998302171098707,229117,229117,1.0,1.0
Mass-Training_P_01325_RIGHT_MLO_1,ok,14,13,0.9996949147841522,113344,113344,1.0,1.0
Mass-Training_P_01327_LEFT_MLO_1,ok,9,8,0.999798682810388,104625,104625,1.0,1.0
Mass-Training_P_01328_LEFT_CC_1,ok,15,14,0.9996656189393432,89780,89780,1.0,1.0
Mass-Training_P_01343_LEFT_CC_1,ok,28,27,0.9997030677344917,181800,181800,1.0,1.0
Mass-Training_P_01332_RIGHT_MLO_1,ok,10,9,0.999400507263085,34595,34595,1.0,1.0
Mass-Training_P_01328_LEFT_MLO_1,ok,17,15,0.9995918633885134,111930,111930,1.0,1.0
Mass-Training_P_01343_LEFT_CC_2,ok,19,18,0.9997860230239226,160657,160657,1.0,1.0
Mass-Training_P_01330_RIGHT_MLO_1,ok,24,23,0.9996616951970384,158283,158283,1.0,1.0
Mass-Training_P_01343_LEFT_MLO_1,ok,15,14,0.9997861904162998,117274,117274,1.0,1.0
Mass-Training_P_01343_LEFT_MLO_2,ok,15,14,0.9997912277705023,171371,171371,1.0,1.0
Mass-Training_P_01332_RIGHT_CC_1,ok,9,8,0.9993633522398426,27880,27880,1.0,1.0
Mass-Training_P_01340_LEFT_CC_1,ok,9,8,0.9996034263959391,41710,41710,1.0,1.0
Mass-Training_P_01349_LEFT_MLO_1,ok,20,18,0.9989376343047541,62194,62194,1.0,1.0
Mass-Training_P_01354_RIGHT_MLO_1,ok,10,9,0.9997379829450717,70422,70422,1.0,1.0
Mass-Training_P_01357_LEFT_MLO_1,ok,19,18,0.9994415807560137,81469,81469,1.0,1.0
Mass-Training_P_01350_RIGHT_MLO_1,ok,16,15,0.9997234470785257,94815,94815,1.0,1.0
Mass-Training_P_01350_RIGHT_CC_1,ok,4,3,0.9999148229381828,62965,62965,1.0,1.0
Mass-Training_P_01356_LEFT_CC_1,ok,28,27,0.999838548225645,403225,403225,1.0,1.0
Mass-Training_P_01360_LEFT_CC_1,ok,14,13,0.9997285973572168,104247,104247,1.0,1.0
Mass-Training_P_01355_LEFT_MLO_1,ok,6,5,0.9998815820636299,123342,123342,1.0,1.0
Mass-Training_P_01356_LEFT_MLO_1,ok,20,19,0.999868644459472,300300,300300,1.0,1.0
Mass-Training_P_01363_RIGHT_CC_1,ok,21,20,0.9996420409174767,115204,114163,1.0091185410334347,0.9909638554216867
Mass-Training_P_01363_RIGHT_MLO_1,ok,7,6,0.9998491846545386,87904,87904,1.0,1.0
Mass-Training_P_01371_RIGHT_CC_1,ok,19,17,0.9997093172374878,183261,183261,1.0,1.0
Mass-Training_P_01362_LEFT_MLO_1,ok,12,11,0.9998268822943867,103986,103986,1.0,1.0
Mass-Training_P_01364_LEFT_CC_1,ok,13,12,0.9999186871150896,421596,421596,1.0,1.0
Mass-Training_P_01364_LEFT_MLO_1,ok,17,16,0.99988069802501,264741,264741,1.0,1.0
Mass-Training_P_01367_LEFT_MLO_1,ok,17,16,0.9997081144191476,135036,135036,1.0,1.0
Mass-Training_P_01371_RIGHT_MLO_1,ok,16,15,0.9996203793043451,90804,90804,1.0,1.0
Mass-Training_P_01360_LEFT_MLO_1,ok,15,14,0.9996548833998915,89951,89951,1.0,1.0
Mass-Training_P_01382_LEFT_MLO_1,ok,13,12,0.9996577139858065,70081,70081,1.0,1.0
Mass-Training_P_01373_RIGHT_MLO_1,ok,7,6,0.9997904113177888,55692,55692,1.0,1.0
Mass-Training_P_01379_LEFT_CC_1,ok,9,7,0.999326259053394,57722,57722,1.0,1.0
Mass-Training_P_01373_RIGHT_CC_1,ok,16,15,0.9994973927247597,75525,75240,1.003787878787879,0.9962264150943396
Mass-Training_P_01379_LEFT_MLO_1,ok,4,3,0.9999190480045334,96205,95140,1.0111940298507462,0.988929889298893
Mass-Training_P_01374_RIGHT_MLO_1,ok,17,16,0.9997097041747305,114511,114511,1.0,1.0
Mass-Training_P_01382_LEFT_CC_1,ok,8,7,0.999697435768135,68563,68563,1.0,1.0
Mass-Training_P_01383_LEFT_CC_1,ok,10,9,0.9997645911452641,86250,86250,1.0,1.0
Mass-Training_P_01374_RIGHT_CC_1,ok,7,5,0.9997177533163986,152764,152764,1.0,1.0
Mass-Training_P_01383_LEFT_MLO_1,ok,14,13,0.9998517894474086,203810,203810,1.0,1.0
Mass-Training_P_01389_RIGHT_CC_1,ok,15,14,0.9994652406417113,53212,53212,1.0,1.0
Mass-Training_P_01388_LEFT_MLO_1,ok,10,9,0.9996450664232837,67596,67338,1.003831417624521,0.9961832061068703
Mass-Training_P_01391_LEFT_CC_1,ok,15,14,0.99988166458484,260977,260977,1.0,1.0
Mass-Training_P_01388_LEFT_CC_1,ok,5,4,0.9999437325043256,111618,111618,1.0,1.0
Mass-Training_P_01389_RIGHT_MLO_1,ok,15,14,0.9995720570362382,82288,82288,1.0,1.0
Mass-Training_P_01386_LEFT_CC_1,ok,20,19,0.9997105332804023,189658,189658,1.0,1.0
Mass-Training_P_01394_LEFT_CC_2,ok,11,10,0.9998909517188735,175682,175682,1.0,1.0
Mass-Training_P_01394_LEFT_MLO_1,ok,8,7,0.9999025844349411,146464,146464,1.0,1.0
Mass-Training_P_01394_LEFT_CC_1,ok,6,5,0.9999335697144328,186048,186048,1.0,1.0
Mass-Training_P_01398_LEFT_CC_1,ok,5,4,0.9998021564942131,62118,62118,1.0,1.0
Mass-Training_P_01405_RIGHT_MLO_1,ok,17,16,0.9996090259159964,83840,83840,1.0,1.0
Mass-Training_P_01406_LEFT_MLO_1,ok,44,43,0.9996953448696076,312800,312256,1.0017421602787457,0.9982608695652174
Mass-Training_P_01398_LEFT_MLO_1,ok,21,20,0.9993580729962707,110080,110080,1.0,1.0
Mass-Training_P_01394_LEFT_MLO_2,ok,11,10,0.9998196761763757,179751,179751,1.0,1.0
Mass-Training_P_01394_RIGHT_MLO_1,ok,11,10,0.9999023376188516,221559,221559,1.0,1.0
Mass-Training_P_01394_RIGHT_CC_1,ok,8,7,0.9998900549725137,161146,161146,1.0,1.0
Mass-Training_P_01411_RIGHT_MLO_1,ok,4,3,0.9998246344724786,71280,71280,1.0,1.0
Mass-Training_P_01402_RIGHT_MLO_1,ok,1,0,1.0,68643,68643,1.0,1.0
Mass-Training_P_01405_RIGHT_CC_1,ok,10,9,0.9998300974622739,91648,91648,1.0,1.0
Mass-Training_P_01412_LEFT_MLO_1,ok,18,17,0.9994732799297706,73308,72414,1.0123456790123457,0.9878048780487805
Mass-Training_P_01418_RIGHT_MLO_1,ok,31,29,0.9994235451296345,233240,233240,1.0,1.0
Mass-Training_P_01426_RIGHT_CC_1,ok,10,9,0.9997446373850868,71786,71786,1.0,1.0
Mass-Training_P_01423_RIGHT_CC_1,ok,6,5,0.9997408767004966,36456,36288,1.0046296296296295,0.9953917050691244
Mass-Training_P_01413_RIGHT_CC_1,ok,9,8,0.9998286020353508,174382,174382,1.0,1.0
Mass-Training_P_01417_RIGHT_MLO_1,ok,32,31,0.9997757565481823,332262,332262,1.0,1.0
Mass-Training_P_01412_LEFT_CC_1,ok,14,13,0.9992457646785797,54924,54725,1.0036363636363637,0.9963768115942029
Mass-Training_P_01418_RIGHT_CC_1,ok,4,3,0.9998292084588393,94200,94200,1.0,1.0
Mass-Training_P_01413_RIGHT_MLO_1,ok,13,11,0.999825760806269,309821,309821,1.0,1.0
Mass-Training_P_01423_RIGHT_MLO_1,ok,1,0,1.0,33840,33840,1.0,1.0
Mass-Training_P_01426_RIGHT_MLO_1,ok,16,15,0.9996583214263527,94500,94500,1.0,1.0
Mass-Training_P_01431_LEFT_MLO_1,ok,3,2,0.9997509029767094,23940,23940,1.0,1.0
Mass-Training_P_01430_RIGHT_MLO_1,ok,8,7,0.9999087408056362,161976,161976,1.0,1.0
Mass-Training_P_01434_LEFT_MLO_1,ok,14,13,0.9998950032024023,278114,278114,1.0,1.0
Mass-Training_P_01427_LEFT_MLO_1,ok,17,16,0.9997714845343998,195465,195465,1.0,1.0
Mass-Training_P_01433_LEFT_CC_1,ok,14,13,0.9998214425212316,146832,146832,1.0,1.0
Mass-Training_P_01434_LEFT_CC_1,ok,11,10,0.9999190183113889,302080,302080,1.0,1.0
Mass-Training_P_01433_LEFT_MLO_1,ok,19,18,0.9998296781728523,184800,184800,1.0,1.0
Mass-Training_P_01444_RIGHT_MLO_1,ok,5,4,0.9996547557396859,67518,67518,1.0,1.0
Mass-Training_P_01445_RIGHT_CC_1,ok,1,0,1.0,38934,38934,1.0,1.0
Mass-Training_P_01441_RIGHT_CC_1,ok,9,8,0.9997493106041614,59212,59212,1.0,1.0
Mass-Training_P_01439_LEFT_CC_1,ok,8,7,0.9998352519615313,68906,68906,1.0,1.0
Mass-Training_P_01441_RIGHT_MLO_1,ok,4,3,0.9998956086018512,38064,38064,1.0,1.0
Mass-Training_P_01442_RIGHT_CC_1,ok,13,12,0.99986651881058,145161,145161,1.0,1.0
Mass-Training_P_01445_RIGHT_MLO_1,ok,2,1,0.9999356126456764,52341,52341,1.0,1.0
Mass-Training_P_01438_LEFT_MLO_1,ok,11,10,0.9997909614425009,237650,237650,1.0,1.0
Mass-Training_P_01461_RIGHT_MLO_1,ok,25,24,0.9993456705199403,120750,120750,1.0,1.0
Mass-Training_P_01452_RIGHT_CC_1,ok,3,1,0.9991897093082143,28220,28220,1.0,1.0
Mass-Training_P_01461_RIGHT_CC_1,ok,7,6,0.999836512946917,123120,123120,1.0,1.0
Mass-Training_P_01447_RIGHT_MLO_1,ok,12,11,0.9999251548718421,252520,252520,1.0,1.0
Mass-Training_P_01439_LEFT_MLO_1,ok,7,6,0.9997297401644725,48364,48364,1.0,1.0
Mass-Training_P_01453_LEFT_MLO_1,ok,6,5,0.9999193184018589,82503,82503,1.0,1.0
Mass-Training_P_01442_RIGHT_MLO_1,ok,11,10,0.9998278533310381,152852,152852,1.0,1.0
Mass-Training_P_01447_RIGHT_CC_1,ok,19,18,0.999840021025808,244989,244989,1.0,1.0
Mass-Training_P_01454_LEFT_MLO_1,ok,17,16,0.9997395278350028,138088,138088,1.0,1.0
Mass-Training_P_01474_RIGHT_CC_1,ok,6,5,0.9999108677659643,115200,115200,1.0,1.0
Mass-Training_P_01481_RIGHT_CC_1,ok,5,4,0.999901277469544,93148,93148,1.0,1.0
Mass-Training_P_01474_RIGHT_MLO_1,ok,6,5,0.9999695311452633,245430,245430,1.0,1.0
Mass-Training_P_01482_RIGHT_CC_1,ok,17,16,0.9997084264748761,120510,120510,1.0,1.0
Mass-Training_P_01473_RIGHT_MLO_1,ok,13,12,0.9997301809474022,94248,94248,1.0,1.0
Mass-Training_P_01482_RIGHT_MLO_1,ok,37,36,0.9996713885009447,264231,264231,1.0,1.0
